,date,time,bf_03,bf_04,bl_ce193,Anomaly
1404,2018-03-10,21:00:00,10.5837702,,,0
1405,2018-03-10,21:05:00,9.962459883,,1.048001031,0
1406,2018-03-10,21:10:00,9.234331884,,,0
1407,2018-03-10,21:15:00,8.723744514,,1.048001031,0
1408,2018-03-10,21:20:00,9.904044852,,1.34842289,0
1409,2018-03-10,21:25:00,8.757768951,,0.912670609,0
1410,2018-03-10,21:30:00,8.606750418,,1.688871197,0
1411,2018-03-10,21:35:00,8.290537029,,,0
1412,2018-03-10,21:40:00,9.565901379,,0.304582372,0
1413,2018-03-10,21:45:00,9.097439202,,,0
1414,2018-03-10,21:50:00,9.69005619,,,0
1415,2018-03-10,21:55:00,8.051463783,,,0
1416,2018-03-10,22:00:00,10.06821134,,,0
1417,2018-03-10,22:05:00,10.98429076,,1.19323314,0
1418,2018-03-10,22:10:00,9.163973916,,,0
1419,2018-03-10,22:15:00,9.062979444,,,0
1420,2018-03-10,22:20:00,9.409229982,,0.085762994,0
1421,2018-03-10,22:25:00,9.550936431,,,0
1422,2018-03-10,22:30:00,11.05873696,,,0
1423,2018-03-10,22:35:00,9.200805858,,,0
1424,2018-03-10,22:40:00,8.890352586,,,0
1425,2018-03-10,22:45:00,8.474412834,,,0
1426,2018-03-10,22:50:00,14.86069808,,,0
1427,2018-03-10,22:55:00,9.253082232,,,0
1428,2018-03-10,23:00:00,9.954712431,,0.38209533,0
1429,2018-03-10,23:05:00,8.121632481,,0.671458623,0
1430,2018-03-10,23:10:00,8.158748328,,,0
1431,2018-03-10,23:15:00,9.039705543,,,0
1432,2018-03-10,23:20:00,8.501383809,,,0
1433,2018-03-10,23:25:00,8.353885698,,,0
1434,2018-03-10,23:30:00,7.696658241,,,0
1435,2018-03-10,23:35:00,7.719522057,,,0
1436,2018-03-10,23:40:00,8.472425499,,,0
1437,2018-03-10,23:45:00,8.977738545,,0.38209533,0
1438,2018-03-10,23:50:00,7.752486582,,0.304582372,0
1439,2018-03-10,23:55:00,7.05604869,,,0
